Experiment 🧪,Model 🤗,Prefill (s),Per Token (s),Decode (tokens/s),Energy (tokens/kWh),Memory (MB),Backend 🏭,Precision 📥,Quantization 🗜️,Attention 👁️,Kernel ⚛️,Architecture 🏛️,End-to-End (s),Open LLM Score (%),Params (B)
4bit-gptq-exllama-v2-eager,EleutherAI/gpt-j-6b,0.179,0.04490500831604,22.201,451403.716,4335.693,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTJForCausalLM,3.014,6.55,6
4bit-awq-gemm-eager,EleutherAI/gpt-j-6b,0.337,0.0439348640441894,22.704,451577.828,4198.618,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTJForCausalLM,3.11,6.55,6
4bit-awq-gemm-eager,EleutherAI/gpt-j-6b,0.331,0.0435399837493896,22.918,447901.196,4197.814,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTJForCausalLM,3.075,6.55,6
4bit-awq-gemv-eager,EleutherAI/gpt-j-6b,0.311,0.0363164958953857,27.463,529852.238,4197.764,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTJForCausalLM,2.605,6.55,6
4bit-gptq-exllama-v1-eager,EleutherAI/gpt-j-6b,0.179,0.0339762706756591,28.017,574983.588,4335.693,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTJForCausalLM,2.323,6.55,6
4bit-awq-gemv-eager,EleutherAI/gpt-j-6b,0.305,0.0352373924255371,28.327,546333.298,4197.764,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTJForCausalLM,2.527,6.55,6
4bit-awq-exllama-v2-eager,EleutherAI/gpt-j-6b,0.194,0.0351993770599365,28.327,571066.44,4337.119,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTJForCausalLM,2.419,6.55,6
4bit-awq-exllama-v1-eager,EleutherAI/gpt-j-6b,2.671,0.0350128154754638,28.514,552538.26,4197.764,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTJForCausalLM,4.882,6.55,6
4bit-awq-exllama-v2-eager,EleutherAI/gpt-j-6b,0.192,0.0347092304229736,28.88,574517.691,4336.176,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTJForCausalLM,2.38,6.55,6
4bit-awq-exllama-v1-eager,EleutherAI/gpt-j-6b,2.528,0.0334587364196777,29.787,568019.377,4197.764,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTJForCausalLM,4.642,6.55,6
8bit-bnb-eager,openai-community/gpt2,0.032,0.0303747520446777,32.845,790253.708,257.385,pytorch,float16,BnB.8bit,Eager,No Kernel,GPT2LMHeadModel,1.945,6.51,0
8bit-bnb-eager,openai-community/gpt2,0.031,0.0289664793014526,34.361,829090.97,258.172,pytorch,float16,BnB.8bit,Eager,No Kernel,GPT2LMHeadModel,1.862,6.51,0
8bit-bnb-sdpa,openai-community/gpt2,0.029,0.027083888053894,36.861,864667.945,257.582,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPT2LMHeadModel,1.739,6.51,0
8bit-bnb-sdpa,openai-community/gpt2,0.028,0.0260837440490722,38.231,890151.885,257.582,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPT2LMHeadModel,1.677,6.51,0
4bit-bnb-eager,openai-community/gpt2,0.023,0.0173355998992919,57.473,1369464.853,216.249,pytorch,float16,BnB.4bit,Eager,No Kernel,GPT2LMHeadModel,1.117,6.51,0
4bit-bnb-eager,openai-community/gpt2,0.023,0.0167402553558349,59.363,1403623.358,216.249,pytorch,float16,BnB.4bit,Eager,No Kernel,GPT2LMHeadModel,1.083,6.51,0
4bit-bnb-sdpa,openai-community/gpt2,0.021,0.0149256324768066,66.784,1573853.511,216.249,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPT2LMHeadModel,0.968,6.51,0
4bit-bnb-sdpa,openai-community/gpt2,0.02,0.0140594244003295,70.728,1659621.229,216.249,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPT2LMHeadModel,0.911,6.51,0
float16-eager,openai-community/gpt2,0.011,0.0099654235839843,99.838,2361271.533,319.014,pytorch,float16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.643,6.51,0
float16-eager,openai-community/gpt2,0.012,0.009846960067749,101.116,2330283.576,344.086,pytorch,float16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.635,6.51,0
4bit-awq-exllama-v2-eager,openai-community/gpt2,0.012,0.0097653760910034,102.008,2363344.147,344.086,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPT2LMHeadModel,0.627,6.51,0
4bit-awq-gemv-eager,openai-community/gpt2,0.012,0.0097323198318481,102.224,2382178.093,344.086,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPT2LMHeadModel,0.628,6.51,0
4bit-awq-exllama-v1-eager,openai-community/gpt2,0.012,0.0096778879165649,102.822,2366939.001,344.086,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPT2LMHeadModel,0.623,6.51,0
4bit-awq-gemm-eager,openai-community/gpt2,0.012,0.0095464000701904,104.121,2433834.269,344.086,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPT2LMHeadModel,0.617,6.51,0
bfloat16-eager,openai-community/gpt2,0.024,0.0093988800048828,105.879,2405205.356,344.086,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.618,6.51,0
4bit-gptq-exllama-v2-eager,openai-community/gpt2,0.013,0.0093684797286987,106.374,2536004.286,216.903,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPT2LMHeadModel,0.604,6.51,0
bfloat16-eager,openai-community/gpt2,0.023,0.0092949123382568,107.681,2515105.055,319.014,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.613,6.51,0
4bit-gptq-exllama-v2-eager,openai-community/gpt2,0.012,0.0091708803176879,108.297,2566279.153,216.903,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPT2LMHeadModel,0.593,6.51,0
4bit-gptq-exllama-v1-eager,openai-community/gpt2,0.012,0.0090918722152709,109.355,2615568.761,216.903,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPT2LMHeadModel,0.588,6.51,0
float32-eager,openai-community/gpt2,0.017,0.0091305284500122,109.705,2543122.979,601.373,pytorch,float32,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.592,6.51,0
4bit-gptq-exllama-v1-eager,openai-community/gpt2,0.012,0.0089808797836303,110.469,2628588.577,216.903,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPT2LMHeadModel,0.58,6.51,0
float32-eager,openai-community/gpt2,0.017,0.0089453282356262,111.204,2511699.986,652.631,pytorch,float32,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.585,6.51,0
bfloat16-sdpa,openai-community/gpt2,0.023,0.0081129922866821,123.194,2880774.431,319.014,pytorch,bfloat16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.534,6.51,0
bfloat16-sdpa,openai-community/gpt2,0.024,0.0080486402511596,123.636,2835531.802,344.086,pytorch,bfloat16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.532,6.51,0
float16-sdpa,openai-community/gpt2,0.009,0.0076663360595703,130.074,2949045.33,319.014,pytorch,float16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.492,6.51,0
float16-sdpa,openai-community/gpt2,0.009,0.0075507841110229,131.712,2994714.114,344.086,pytorch,float16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.486,6.51,0
4bit-awq-gemv-sdpa,openai-community/gpt2,0.009,0.0074664001464843,132.803,3045365.877,344.086,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,GPT2LMHeadModel,0.483,6.51,0
4bit-awq-exllama-v2-sdpa,openai-community/gpt2,0.009,0.0074763841629028,132.869,3007673.62,344.086,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPT2LMHeadModel,0.484,6.51,0
4bit-awq-gemm-sdpa,openai-community/gpt2,0.009,0.0073076159954071,135.742,3086733.289,344.086,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,GPT2LMHeadModel,0.473,6.51,0
4bit-awq-exllama-v1-sdpa,openai-community/gpt2,0.009,0.0073071520328521,135.876,3059770.527,344.086,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPT2LMHeadModel,0.471,6.51,0
float32-sdpa,openai-community/gpt2,0.016,0.0071087517738342,139.569,3087905.836,652.631,pytorch,float32,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.466,6.51,0
float32-sdpa,openai-community/gpt2,0.015,0.0069806718826293,142.971,3212297.508,601.373,pytorch,float32,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.455,6.51,0
4bit-gptq-exllama-v1-sdpa,openai-community/gpt2,0.01,0.0067303681373596,147.725,3477622.108,216.903,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPT2LMHeadModel,0.436,6.51,0
4bit-gptq-exllama-v2-sdpa,openai-community/gpt2,0.01,0.00669496011734,148.61,3508136.127,216.903,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPT2LMHeadModel,0.434,6.51,0
4bit-gptq-exllama-v1-sdpa,openai-community/gpt2,0.01,0.0065746879577636,151.372,3528443.806,216.903,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPT2LMHeadModel,0.425,6.51,0
4bit-gptq-exllama-v2-sdpa,openai-community/gpt2,0.009,0.0065442719459533,151.813,3596003.453,216.903,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPT2LMHeadModel,0.423,6.51,0
8bit-bnb-eager,huggyllama/llama-7b,0.121,0.1204290428161621,8.284,181181.46,7289.692,pytorch,float16,BnB.8bit,Eager,No Kernel,LlamaForCausalLM,7.719,6.39,6
8bit-bnb-sdpa,huggyllama/llama-7b,0.115,0.114698673248291,8.699,191981.109,7289.561,pytorch,float16,BnB.8bit,SDPA,No Kernel,LlamaForCausalLM,7.354,6.39,6
4bit-bnb-eager,huggyllama/llama-7b,0.96,0.0716275672912597,13.919,268604.328,4656.881,pytorch,float16,BnB.4bit,Eager,No Kernel,LlamaForCausalLM,5.486,6.39,6
4bit-bnb-sdpa,huggyllama/llama-7b,0.956,0.0711269569396972,14.017,270461.918,4656.75,pytorch,float16,BnB.4bit,SDPA,No Kernel,LlamaForCausalLM,5.452,6.39,6
bfloat16-sdpa,huggyllama/llama-7b,1.248,0.0599223842620849,16.692,321699.925,13671.64,pytorch,bfloat16,Unquantized,SDPA,No Kernel,LlamaForCausalLM,5.023,6.39,6
bfloat16-sdpa,huggyllama/llama-7b,1.246,0.0598178081512451,16.715,321985.217,13671.64,pytorch,bfloat16,Unquantized,SDPA,No Kernel,LlamaForCausalLM,5.014,6.39,6
bfloat16-eager,huggyllama/llama-7b,1.253,0.0597994079589843,16.716,322464.126,13671.64,pytorch,bfloat16,Unquantized,Eager,No Kernel,LlamaForCausalLM,5.021,6.39,6
bfloat16-eager,huggyllama/llama-7b,1.249,0.0597430229187011,16.733,322324.166,13671.64,pytorch,bfloat16,Unquantized,Eager,No Kernel,LlamaForCausalLM,5.015,6.39,6
float16-eager,huggyllama/llama-7b,0.215,0.0593665599822998,16.827,326296.925,13671.64,pytorch,float16,Unquantized,Eager,No Kernel,LlamaForCausalLM,3.958,6.39,6
float16-sdpa,huggyllama/llama-7b,0.202,0.0590575523376464,16.905,325646.364,13671.64,pytorch,float16,Unquantized,SDPA,No Kernel,LlamaForCausalLM,3.928,6.39,6
float16-eager,huggyllama/llama-7b,0.207,0.0590385456085205,16.923,325896.312,13671.64,pytorch,float16,Unquantized,Eager,No Kernel,LlamaForCausalLM,3.93,6.39,6
float16-sdpa,huggyllama/llama-7b,0.21,0.0589174709320068,16.932,326253.892,13671.64,pytorch,float16,Unquantized,SDPA,No Kernel,LlamaForCausalLM,3.93,6.39,6
4bit-gptq-exllama-v1-eager,huggyllama/llama-7b,0.201,0.0308430881500244,32.33,624560.61,4213.085,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,LlamaForCausalLM,2.149,6.39,6
4bit-gptq-exllama-v2-eager,huggyllama/llama-7b,0.202,0.0306734399795532,32.476,629569.299,4213.085,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,LlamaForCausalLM,2.138,6.39,6
4bit-gptq-exllama-v2-sdpa,huggyllama/llama-7b,0.193,0.0256387205123901,38.861,756045.936,4213.084,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,LlamaForCausalLM,1.808,6.39,6
4bit-gptq-exllama-v1-sdpa,huggyllama/llama-7b,0.192,0.0255046234130859,39.014,749934.643,4213.084,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,LlamaForCausalLM,1.805,6.39,6
4bit-gptq-exllama-v2-eager,EleutherAI/gpt-neo-2.7B,0.322,0.2823446197509766,3.542,68363.767,2078.022,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoForCausalLM,18.112,6.34,2
4bit-gptq-exllama-v1-eager,EleutherAI/gpt-neo-2.7B,0.321,0.2817473449707031,3.551,68417.376,2078.022,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoForCausalLM,18.08,6.34,2
8bit-bnb-eager,EleutherAI/gpt-neo-2.7B,0.106,0.1012408332824707,9.847,225901.655,3216.659,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoForCausalLM,6.509,6.34,2
8bit-bnb-eager,EleutherAI/gpt-neo-2.7B,0.103,0.0982900161743164,10.159,222761.36,3216.658,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoForCausalLM,6.308,6.34,2
float32-eager,EleutherAI/gpt-neo-2.7B,0.409,0.0527555198669433,18.945,365426.623,11305.031,pytorch,float32,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,3.734,6.34,2
float32-eager,EleutherAI/gpt-neo-2.7B,0.371,0.0526534709930419,18.982,366465.325,11305.032,pytorch,float32,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,3.69,6.34,2
4bit-bnb-eager,EleutherAI/gpt-neo-2.7B,0.373,0.0480407028198242,20.771,427642.309,2099.207,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoForCausalLM,3.407,6.34,2
4bit-bnb-eager,EleutherAI/gpt-neo-2.7B,0.393,0.0469647369384765,21.221,422222.545,2099.205,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoForCausalLM,3.36,6.34,2
4bit-awq-gemm-eager,EleutherAI/gpt-neo-2.7B,0.173,0.0344282073974609,28.947,619178.86,1946.881,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoForCausalLM,2.35,6.34,2
4bit-awq-gemm-eager,EleutherAI/gpt-neo-2.7B,0.169,0.0333046398162841,29.952,630235.577,1946.88,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoForCausalLM,2.269,6.34,2
float16-eager,EleutherAI/gpt-neo-2.7B,0.088,0.0330701446533203,30.146,583324.538,5663.964,pytorch,float16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,2.177,6.34,2
float16-eager,EleutherAI/gpt-neo-2.7B,0.095,0.0325967693328857,30.596,592215.274,5663.963,pytorch,float16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,2.151,6.34,2
bfloat16-eager,EleutherAI/gpt-neo-2.7B,0.52,0.0318194246292114,31.384,608780.389,5663.963,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,2.53,6.34,2
bfloat16-eager,EleutherAI/gpt-neo-2.7B,0.487,0.0317072963714599,31.482,609168.432,5663.964,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,2.488,6.34,2
4bit-gptq-exllama-v2-eager,EleutherAI/gpt-neo-2.7B,0.096,0.0312444162368774,31.836,859295.887,2001.573,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoForCausalLM,2.072,6.34,2
4bit-gptq-exllama-v1-eager,EleutherAI/gpt-neo-2.7B,0.096,0.0309874725341796,34.59,857231.663,2001.573,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoForCausalLM,2.055,6.34,2
4bit-awq-gemv-eager,EleutherAI/gpt-neo-2.7B,0.168,0.0256711845397949,38.796,772881.284,1953.434,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoForCausalLM,1.792,6.34,2
4bit-awq-gemv-eager,EleutherAI/gpt-neo-2.7B,0.166,0.025137167930603,39.726,800280.528,1953.434,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoForCausalLM,1.754,6.34,2
4bit-awq-exllama-v1-eager,EleutherAI/gpt-neo-2.7B,1.214,0.024371295928955,40.887,814899.623,1946.953,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,2.755,6.34,2
4bit-awq-exllama-v2-eager,EleutherAI/gpt-neo-2.7B,0.101,0.0243399839401245,40.903,857833.58,2001.552,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,1.642,6.34,2
4bit-awq-exllama-v1-eager,EleutherAI/gpt-neo-2.7B,1.127,0.0234594240188598,42.387,852801.56,1946.953,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,2.607,6.34,2
4bit-awq-exllama-v2-eager,EleutherAI/gpt-neo-2.7B,0.099,0.0229847192764282,43.286,904377.7,2001.552,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,1.554,6.34,2
8bit-bnb-eager,openai-community/gpt2,0.032,0.0303747520446777,32.845,790253.708,257.385,pytorch,float16,BnB.8bit,Eager,No Kernel,GPT2LMHeadModel,1.945,6.3,0
8bit-bnb-eager,openai-community/gpt2,0.031,0.0289664793014526,34.361,829090.97,258.172,pytorch,float16,BnB.8bit,Eager,No Kernel,GPT2LMHeadModel,1.862,6.3,0
8bit-bnb-sdpa,openai-community/gpt2,0.029,0.027083888053894,36.861,864667.945,257.582,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPT2LMHeadModel,1.739,6.3,0
8bit-bnb-sdpa,openai-community/gpt2,0.028,0.0260837440490722,38.231,890151.885,257.582,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPT2LMHeadModel,1.677,6.3,0
4bit-bnb-eager,openai-community/gpt2,0.023,0.0173355998992919,57.473,1369464.853,216.249,pytorch,float16,BnB.4bit,Eager,No Kernel,GPT2LMHeadModel,1.117,6.3,0
4bit-bnb-eager,openai-community/gpt2,0.023,0.0167402553558349,59.363,1403623.358,216.249,pytorch,float16,BnB.4bit,Eager,No Kernel,GPT2LMHeadModel,1.083,6.3,0
4bit-bnb-sdpa,openai-community/gpt2,0.021,0.0149256324768066,66.784,1573853.511,216.249,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPT2LMHeadModel,0.968,6.3,0
4bit-bnb-sdpa,openai-community/gpt2,0.02,0.0140594244003295,70.728,1659621.229,216.249,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPT2LMHeadModel,0.911,6.3,0
float16-eager,openai-community/gpt2,0.011,0.0099654235839843,99.838,2361271.533,319.014,pytorch,float16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.643,6.3,0
float16-eager,openai-community/gpt2,0.012,0.009846960067749,101.116,2330283.576,344.086,pytorch,float16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.635,6.3,0
4bit-awq-exllama-v2-eager,openai-community/gpt2,0.012,0.0097653760910034,102.008,2363344.147,344.086,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPT2LMHeadModel,0.627,6.3,0
4bit-awq-gemv-eager,openai-community/gpt2,0.012,0.0097323198318481,102.224,2382178.093,344.086,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPT2LMHeadModel,0.628,6.3,0
4bit-awq-exllama-v1-eager,openai-community/gpt2,0.012,0.0096778879165649,102.822,2366939.001,344.086,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPT2LMHeadModel,0.623,6.3,0
4bit-awq-gemm-eager,openai-community/gpt2,0.012,0.0095464000701904,104.121,2433834.269,344.086,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPT2LMHeadModel,0.617,6.3,0
bfloat16-eager,openai-community/gpt2,0.024,0.0093988800048828,105.879,2405205.356,344.086,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.618,6.3,0
4bit-gptq-exllama-v2-eager,openai-community/gpt2,0.013,0.0093684797286987,106.374,2536004.286,216.903,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPT2LMHeadModel,0.604,6.3,0
bfloat16-eager,openai-community/gpt2,0.023,0.0092949123382568,107.681,2515105.055,319.014,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.613,6.3,0
4bit-gptq-exllama-v2-eager,openai-community/gpt2,0.012,0.0091708803176879,108.297,2566279.153,216.903,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPT2LMHeadModel,0.593,6.3,0
4bit-gptq-exllama-v1-eager,openai-community/gpt2,0.012,0.0090918722152709,109.355,2615568.761,216.903,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPT2LMHeadModel,0.588,6.3,0
float32-eager,openai-community/gpt2,0.017,0.0091305284500122,109.705,2543122.979,601.373,pytorch,float32,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.592,6.3,0
4bit-gptq-exllama-v1-eager,openai-community/gpt2,0.012,0.0089808797836303,110.469,2628588.577,216.903,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPT2LMHeadModel,0.58,6.3,0
float32-eager,openai-community/gpt2,0.017,0.0089453282356262,111.204,2511699.986,652.631,pytorch,float32,Unquantized,Eager,No Kernel,GPT2LMHeadModel,0.585,6.3,0
bfloat16-sdpa,openai-community/gpt2,0.023,0.0081129922866821,123.194,2880774.431,319.014,pytorch,bfloat16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.534,6.3,0
bfloat16-sdpa,openai-community/gpt2,0.024,0.0080486402511596,123.636,2835531.802,344.086,pytorch,bfloat16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.532,6.3,0
float16-sdpa,openai-community/gpt2,0.009,0.0076663360595703,130.074,2949045.33,319.014,pytorch,float16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.492,6.3,0
float16-sdpa,openai-community/gpt2,0.009,0.0075507841110229,131.712,2994714.114,344.086,pytorch,float16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.486,6.3,0
4bit-awq-gemv-sdpa,openai-community/gpt2,0.009,0.0074664001464843,132.803,3045365.877,344.086,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,GPT2LMHeadModel,0.483,6.3,0
4bit-awq-exllama-v2-sdpa,openai-community/gpt2,0.009,0.0074763841629028,132.869,3007673.62,344.086,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPT2LMHeadModel,0.484,6.3,0
4bit-awq-gemm-sdpa,openai-community/gpt2,0.009,0.0073076159954071,135.742,3086733.289,344.086,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,GPT2LMHeadModel,0.473,6.3,0
4bit-awq-exllama-v1-sdpa,openai-community/gpt2,0.009,0.0073071520328521,135.876,3059770.527,344.086,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPT2LMHeadModel,0.471,6.3,0
float32-sdpa,openai-community/gpt2,0.016,0.0071087517738342,139.569,3087905.836,652.631,pytorch,float32,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.466,6.3,0
float32-sdpa,openai-community/gpt2,0.015,0.0069806718826293,142.971,3212297.508,601.373,pytorch,float32,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,0.455,6.3,0
4bit-gptq-exllama-v1-sdpa,openai-community/gpt2,0.01,0.0067303681373596,147.725,3477622.108,216.903,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPT2LMHeadModel,0.436,6.3,0
4bit-gptq-exllama-v2-sdpa,openai-community/gpt2,0.01,0.00669496011734,148.61,3508136.127,216.903,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPT2LMHeadModel,0.434,6.3,0
4bit-gptq-exllama-v1-sdpa,openai-community/gpt2,0.01,0.0065746879577636,151.372,3528443.806,216.903,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPT2LMHeadModel,0.425,6.3,0
4bit-gptq-exllama-v2-sdpa,openai-community/gpt2,0.009,0.0065442719459533,151.813,3596003.453,216.903,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPT2LMHeadModel,0.423,6.3,0
4bit-gptq-exllama-v1-eager,EleutherAI/gpt-neox-20b,2.338,2.168363525390625,0.461,8928.51,13689.86,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoXForCausalLM,138.976,5.99,20
4bit-gptq-exllama-v2-eager,EleutherAI/gpt-neox-20b,2.333,2.1668848876953124,0.461,8909.056,13689.86,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoXForCausalLM,138.842,5.99,20
4bit-gptq-exllama-v1-sdpa,EleutherAI/gpt-neox-20b,2.295,2.154985595703125,0.464,8960.754,13689.871,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPTNeoXForCausalLM,138.049,5.99,20
4bit-gptq-exllama-v2-sdpa,EleutherAI/gpt-neox-20b,2.291,2.1514691162109374,0.465,8979.453,13689.871,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPTNeoXForCausalLM,137.816,5.99,20
4bit-bnb-eager,EleutherAI/gpt-neox-20b,3.045,0.2311372833251953,4.327,83376.336,14320.03,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoXForCausalLM,17.615,5.99,20
4bit-bnb-sdpa,EleutherAI/gpt-neox-20b,3.003,0.2246788330078125,4.453,85829.36,14319.899,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,17.16,5.99,20
4bit-bnb-eager,EleutherAI/gpt-neox-20b,2.84,0.2171746292114257,4.603,88703.888,14320.03,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoXForCausalLM,16.531,5.99,20
4bit-bnb-sdpa,EleutherAI/gpt-neox-20b,2.79,0.2096267547607422,4.771,91814.974,14319.899,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,16.0,5.99,20
4bit-awq-gemm-eager,EleutherAI/gpt-neox-20b,1.35,0.0829601898193359,12.051,231929.405,12933.698,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoXForCausalLM,6.577,5.99,20
4bit-awq-gemm-eager,EleutherAI/gpt-neox-20b,1.328,0.082182689666748,12.164,233918.173,12933.698,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoXForCausalLM,6.507,5.99,20
4bit-awq-gemv-eager,EleutherAI/gpt-neox-20b,1.178,0.0809897270202636,12.334,238661.586,12933.698,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoXForCausalLM,6.287,5.99,20
4bit-awq-gemv-eager,EleutherAI/gpt-neox-20b,1.17,0.0800311851501464,12.493,240803.941,12933.698,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoXForCausalLM,6.216,5.99,20
